Shazam Library
Index,TagTime,Title,Artist,URL,TrackKey
449,2017-12-08,"He Sido Tan Feliz Contigo / El Alma Al Aire / Regálame La Silla Donde Te Espere / Hoy Llueve, Hoy Duele (feat. Pablo Alborán) [En Directo En El Estadio Vicente Calderón / 2017]","Alejandro Sanz",https://www.shazam.com/track/381748578/he-sido-tan-feliz-contigo-el-alma-al-aire-reg%C3%A1lame,381748578
450,2017-12-08,"Si Hay Dios (feat. Pastora Soler) [En Directo En El Estadio Vicente Calderón / 2017]","Alejandro Sanz",https://www.shazam.com/track/381748579/si-hay-dios-feat-pastora-soler-en-directo-en-el-estadio,381748579
451,2017-12-08,"Siempre Es De Noche (feat. Miguel Poveda) [En Directo En El Estadio Vicente Calderón / 2017]","Alejandro Sanz",https://www.shazam.com/track/381748576/siempre-es-de-noche-feat-miguel-poveda-en-directo-en,381748576
452,2017-11-06,"¡Que Bonito!","Rosario",https://www.shazam.com/track/65080387/que-bonito,65080387
453,2017-11-01,"You Are Not Alone (Acoustic Version)","Guy Sebastian",https://www.shazam.com/track/60813117/you-are-not-alone-acoustic-version,60813117
454,2017-11-01,"Close to You (Remastered)","The Carpenters",https://www.shazam.com/track/54557726/close-to-you-remastered,220616
455,2017-10-21,"She's Like the Wind","Calum Scott",https://www.shazam.com/track/350254714/shes-like-the-wind,350254714
456,2017-10-20,"Carita de buena","Efecto Pasillo",https://www.shazam.com/track/356755719/carita-de-buena,356755719
457,2017-10-08,"Hey, Soul Sister","Train",https://www.shazam.com/track/49944485/hey-soul-sister,49944485
458,2017-10-08,"What About Us","P!nk",https://www.shazam.com/track/369334666/what-about-us,369334666
459,2017-10-07,"Swish Swish (feat. Nicki Minaj)","Katy Perry",https://www.shazam.com/track/357212870/swish-swish-feat-nicki-minaj,357212870
460,2017-09-29,"That Don't Impress Me Much","Shania Twain",https://www.shazam.com/track/5994481/that-dont-impress-me-much,5172372
461,2017-09-29,"(I've Had) The Time of My Life","Jennifer Warnes & Bill Medley",https://www.shazam.com/track/108829816/ive-had-the-time-of-my-life,10308686
462,2017-09-28,"Por Debajo De La Mesa","Luis Miguel",https://www.shazam.com/track/526478/por-debajo-de-la-mesa,526478
463,2017-09-27,"You Are Not Alone (Acoustic Version)","Guy Sebastian",https://www.shazam.com/track/60813117/you-are-not-alone-acoustic-version,60813117
464,2017-09-27,"What a Feeling (Flashdance)","Caroline Costa",https://www.shazam.com/track/309107011/what-a-feeling-flashdance,309107011
465,2017-09-25,"Now That I Have You","Luther Vandross",https://www.shazam.com/track/10490024/now-that-i-have-you,10490024
466,2017-09-25,"Quan Somrius (Versió 2013)","Els Catarres, Blaumut, Enric Verdaguer, Casa Rusa, Elena Gadel & Cesk Freixas",https://www.shazam.com/track/103952050/quan-somrius-versi%C3%B3-2013,103952050
467,2017-09-25,"El Nadal Més Tropical","Gertrudis",https://www.shazam.com/track/65327887/el-nadal-m%C3%A9s-tropical,65327887
468,2017-09-24,"Fonky House Music (Club Mix)","Luca Debonaire",https://www.shazam.com/track/344682124/fonky-house-music-club-mix,344682124
469,2017-09-24,"Make Love","Joe Stone",https://www.shazam.com/track/357613183/make-love,357613183
470,2017-09-22,"OK (feat. James Blunt)","Robin Schulz",https://www.shazam.com/track/355643939/ok-feat-james-blunt,355643939
471,2017-09-22,"Vint-i-un Botons","Blaumut",https://www.shazam.com/track/342011304/vint-i-un-botons,342011304
472,2017-09-09,"Sona","Doctor Prats",https://www.shazam.com/track/315017067/sona,315017067
473,2017-09-08,"It Must Have Been Love","Roxette",https://www.shazam.com/track/20067158/it-must-have-been-love,5174456
474,2017-09-07,"Wild Women Do (New Ric Wake Mix)","Natalie Cole",https://www.shazam.com/track/5174440/wild-women-do-new-ric-wake-mix,5174440
475,2017-09-05,"Nothin' On You (feat. Bruno Mars)","B.o.B",https://www.shazam.com/track/52456607/nothin-on-you-feat-bruno-mars,51508628
476,2017-09-03,"Sax","Fleur East",https://www.shazam.com/track/288915050/sax,288915050
477,2017-08-30,"Qui Més Estima","Mishima",https://www.shazam.com/track/346116340/qui-me-s-estima,346116340
478,2017-08-08,"Let Me Love You (feat. Justin Bieber)","DJ Snake",https://www.shazam.com/track/324194713/let-me-love-you-feat-justin-bieber,324194713
479,2017-08-08,"Let Me Love You (feat. Justin Bieber)","DJ Snake",https://www.shazam.com/track/324194713/let-me-love-you-feat-justin-bieber,324194713
480,2017-08-04,"Get Low","Zedd & Liam Payne",https://www.shazam.com/track/362985617/get-low,362985617
481,2017-07-27,"Style","Taylor Swift",https://www.shazam.com/track/157598845/style,157598845
482,2017-07-27,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",https://www.shazam.com/track/359624689/feels-feat-pharrell-williams-katy-perry-big-sean,359624689
483,2017-07-25,"There's Nothing Holdin' Me Back","Shawn Mendes",https://www.shazam.com/track/350525567/theres-nothing-holdin-me-back,350525567
484,2017-07-24,"Versace On The Floor (Bruno Mars vs. David Guetta)","Bruno Mars & David Guetta",https://www.shazam.com/track/361621942/versace-on-the-floor-bruno-mars-vs-david-guetta,361621942
485,2017-07-23,"Hurt You First","Niia",https://www.shazam.com/track/341993190/hurt-you-first,341993190
486,2017-07-23,"Hurt You First","Niia",https://www.shazam.com/track/341993190/hurt-you-first,341993190
487,2017-07-14,"Torno Cap a Casa (Dasouza Mix)","Gertrudis & Mark Dasouza",https://www.shazam.com/track/359838271/torno-cap-a-casa-dasouza-mix,359838271
488,2017-07-13,"Versace On The Floor (Bruno Mars vs. David Guetta)","Bruno Mars & David Guetta",https://www.shazam.com/track/361621942/versace-on-the-floor-bruno-mars-vs-david-guetta,361621942
489,2017-07-08,"I Don't Wanna Live Forever (Fifty Shades Darker)","ZAYN & Taylor Swift",https://www.shazam.com/track/337321926/i-dont-wanna-live-forever-fifty-shades-darker,337321926
490,2017-07-08,"Versace On The Floor (Bruno Mars vs. David Guetta)","Bruno Mars & David Guetta",https://www.shazam.com/track/361621942/versace-on-the-floor-bruno-mars-vs-david-guetta,361621942
491,2017-06-28,"I Don't Wanna Live Forever (Fifty Shades Darker)","ZAYN & Taylor Swift",https://www.shazam.com/track/337321926/i-dont-wanna-live-forever-fifty-shades-darker,337321926
492,2017-06-17,"Woman","John Lennon & Yoko Ono",https://www.shazam.com/track/284124381/woman,284124381
493,2017-06-17,"La Bicicleta","Carlos Vives & Shakira",https://www.shazam.com/track/319336883/la-bicicleta,319336883
494,2017-06-17,"Sa Caleta","Sherpah",https://www.shazam.com/track/343430128/sa-caleta,343430128
495,2017-06-08,"Torno Cap a Casa","Gertrudis",https://www.shazam.com/track/331081024/torno-cap-a-casa,331081024
496,2017-05-30,"Una Lluna a L'Aigua","Txarango",https://www.shazam.com/track/342879780/una-lluna-a-laigua,342879780
497,2017-05-05,"There's Nothing Holdin' Me Back","Shawn Mendes",https://www.shazam.com/track/350525567/theres-nothing-holdin-me-back,350525567
498,2017-04-30,"Love Don't Let Me Go","David Guetta",https://www.shazam.com/track/11173216/love-dont-let-me-go,11173216
499,2017-04-25,"Would I Lie to You (Extended)","David Guetta, Chris Willis & Cedric Gervais",https://www.shazam.com/track/330617887/would-i-lie-to-you-extended,330617886
500,2017-01-03,"Faded","Alan Walker",https://www.shazam.com/track/297103606/faded,297103602
501,2016-12-19,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",https://www.shazam.com/track/229545527/marvin-gaye-feat-meghan-trainor,229545527
502,2016-12-07,"I'm Outta Love","Anastacia",https://www.shazam.com/track/5935439/im-outta-love,215482
